33;19;23;10;17;83;91
19;40;57;84;79;61;63
78;66;18;62;100;14;97
68;80;89;94;15;49;67
26;26;81;96;57;16;86
23;90;39;32;51;45;46
11;84;60;71;75;69;47
83;83;80;28;100;51;37
37;87;76;57;63;29;87
86;67;41;57;26;78;32
56;66;10;100;77;46;70
52;86;25;83;46;63;56
16;48;97;74;70;81;39
16;40;90;90;18;46;72
69;97;50;56;50;77;16
11;74;10;66;69;39;68
29;85;86;29;37;67;20
77;26;100;85;100;71;81
75;98;51;30;55;51;75
40;97;59;42;92;78;93
25;87;71;92;54;91;82
36;82;41;26;62;93;33
48;28;83;13;93;14;52
49;20;47;89;18;42;79
11;96;75;19;51;95;69
36;28;40;45;77;61;50
89;28;31;41;64;86;12
14;53;54;53;39;13;55
57;22;68;24;88;15;47
22;90;54;68;24;22;55
19;23;20;48;22;72;20
57;72;83;75;99;22;18
46;30;97;86;67;18;85
80;69;43;10;10;36;11
99;76;55;43;14;57;64
47;66;10;69;100;56;72
82;28;90;10;87;41;51
82;48;21;59;71;64;64
65;58;65;88;16;79;10
40;35;65;48;62;20;83
48;77;12;40;98;35;47
32;59;71;19;74;63;99
10;52;86;100;46;72;96
38;30;98;69;18;52;82
64;56;100;50;83;45;22
96;84;73;86;70;55;16
24;35;61;37;17;34;97
55;80;48;100;10;41;46
36;40;97;42;70;87;64
18;13;77;69;19;28;70
46;81;100;90;62;20;63
64;10;42;17;76;55;47
48;25;96;26;25;81;77
75;86;69;28;49;30;76
18;81;78;60;30;21;49
15;62;73;95;63;45;48
51;28;68;17;33;100;94
74;96;97;37;89;40;13
77;94;57;22;15;25;33
79;90;56;15;18;72;84
70;77;55;53;75;13;65
82;69;97;48;64;99;27
83;10;92;47;98;81;21
10;59;38;44;71;63;79
37;19;55;60;89;18;38
65;63;76;16;39;61;33
94;76;21;64;80;83;84
74;55;14;72;85;100;95
60;89;75;89;39;49;43
18;47;62;31;58;25;14
100;91;51;72;56;57;67
64;51;68;47;34;16;43
95;17;74;100;19;69;81
14;69;76;85;100;52;40
93;57;84;63;58;29;83
38;29;87;67;10;55;35
21;83;55;21;16;65;86
74;34;55;87;49;39;14
36;45;89;82;58;39;32
83;86;37;32;40;83;34
80;73;14;50;35;78;98
67;89;67;58;52;79;11
94;26;82;78;67;51;25
52;65;91;45;40;29;36
23;100;23;60;91;23;16
86;97;23;46;66;13;53
81;37;63;52;82;35;89
87;48;96;86;51;55;92
39;26;35;51;95;55;50
68;80;12;39;15;53;17
30;34;83;24;55;53;44
55;69;60;92;29;85;85
84;13;18;18;54;87;33
52;27;63;11;78;73;20
21;32;80;23;52;93;34
32;72;91;69;20;78;82
69;82;56;62;20;16;28
32;90;14;63;97;14;96
30;48;81;63;71;33;19
96;29;53;21;85;14;34
81;41;57;38;29;22;38
18;44;62;50;96;25;92
71;48;67;35;32;47;21
10;87;81;68;68;67;53
21;64;40;96;68;46;56
95;47;96;100;47;42;73
11;83;85;47;99;26;36
73;81;95;65;57;73;93
12;78;48;94;91;12;60
41;73;66;46;83;94;66
38;40;100;65;16;19;32
69;38;65;43;67;43;18
70;95;17;75;82;19;19
28;95;70;95;69;31;75
89;47;86;92;69;77;17
86;56;20;44;91;91;27
10;84;85;39;23;85;93
79;13;56;15;57;78;85
32;90;51;22;13;76;49
95;32;49;24;35;15;77
29;67;18;25;89;69;95
53;15;12;89;29;25;62
31;42;11;58;84;45;98
75;90;79;22;29;53;79
51;95;21;88;94;63;55
48;93;85;85;25;48;78
62;54;61;43;100;64;99
45;61;46;84;78;48;49
27;55;18;24;53;30;15
68;61;74;11;77;76;63
68;20;76;47;76;91;71
91;13;88;98;17;13;85
68;41;70;90;43;65;83
51;15;41;98;51;28;59
99;10;28;18;31;94;85
32;65;51;59;21;73;96
77;68;81;97;51;66;37
15;26;15;81;92;100;12
44;84;31;78;21;82;73
45;22;44;47;89;72;57
89;87;32;26;13;94;41
16;56;80;46;95;73;20
54;93;59;74;65;87;93
58;87;83;81;49;16;41
37;86;46;41;50;61;70
85;90;50;63;90;12;63
35;92;100;64;59;12;57
98;96;10;71;45;54;61
45;95;30;84;82;97;99
88;21;30;22;87;43;51
61;34;80;47;50;91;46
99;69;65;19;27;42;23
92;26;34;10;76;46;95
15;33;84;62;43;22;81
75;13;94;80;76;41;23
57;24;71;60;36;32;87
95;24;17;35;65;83;88
94;93;92;18;33;74;65
56;25;15;99;81;20;76
53;61;80;54;89;44;48
49;70;81;52;98;85;81
27;73;53;34;28;58;34
48;92;62;58;98;42;64
30;100;70;69;52;10;10
95;99;29;81;73;42;84
61;71;77;35;22;88;26
71;88;28;82;65;12;96
11;20;18;15;99;57;81
26;91;81;30;28;77;77
59;66;53;51;29;10;21
70;75;40;17;20;99;79
50;29;90;24;20;30;45
69;39;20;11;41;37;47
39;57;83;26;30;79;19
32;79;45;27;93;81;43
22;96;55;66;72;60;95
25;72;44;96;89;92;26
72;49;99;53;87;12;73
36;66;34;64;73;32;88
36;27;48;83;70;46;62
36;54;63;88;40;48;61
98;68;16;27;80;16;95
78;21;81;97;54;47;65
49;80;92;55;55;46;24
65;83;65;100;23;43;88
92;65;75;69;82;47;49
18;64;68;57;43;75;26
29;14;65;63;91;53;24
35;92;99;41;76;59;100
14;23;56;63;50;55;100
95;28;76;96;61;17;67
94;80;66;43;30;88;96
91;57;97;23;38;17;47
26;87;99;30;49;95;51
89;42;93;26;81;22;100
42;34;38;31;36;39;88
98;92;69;49;22;87;29
75;38;25;17;29;88;48
13;82;16;80;99;78;11
21;14;100;58;63;34;69
36;92;80;89;71;18;94
24;14;67;72;56;90;100
22;52;92;25;91;91;78
65;15;75;34;61;48;81
64;31;75;70;74;17;12
66;87;16;75;97;47;70
63;62;47;13;68;64;37
21;68;87;14;91;71;99
89;52;73;74;14;29;83
20;57;85;31;88;62;23
86;51;56;12;62;15;58
45;19;54;12;23;13;67
50;66;86;58;32;63;71
86;19;17;29;48;12;43
42;26;95;45;84;42;50
47;81;34;81;62;50;60
40;74;95;78;35;100;77
73;23;19;34;67;65;11
74;21;90;72;61;67;40
36;10;90;12;25;42;49
59;48;38;34;67;66;32
63;10;22;34;40;50;89
39;54;50;58;18;93;48
32;85;57;28;23;84;23
71;64;28;53;46;15;61
47;21;68;52;95;64;92
67;51;30;23;72;85;54
68;96;93;23;70;15;30
74;23;62;71;90;56;29
86;21;96;61;43;48;12
25;73;31;32;70;88;86
60;53;58;21;84;95;69
91;23;29;47;87;36;74
94;25;95;36;28;69;71
16;75;49;96;70;22;14
85;76;92;33;41;47;92
22;72;16;70;73;90;18
39;41;61;75;93;14;55
16;48;37;44;20;47;89
76;33;87;84;11;64;87
50;31;51;70;61;62;11
79;96;20;71;77;95;29
66;42;74;56;19;56;10
19;17;22;31;13;94;26
31;83;70;15;24;78;57
25;11;81;81;27;81;76
16;43;93;59;69;54;19
100;51;30;11;33;62;61
41;60;82;28;53;76;63
60;69;94;68;76;89;64
93;42;12;48;14;76;59
81;27;97;35;45;48;55
22;76;73;16;67;49;64
79;55;80;57;68;57;44
43;46;60;34;92;98;99
93;97;45;16;81;76;60
96;74;11;98;83;58;51
61;79;88;72;62;99;39
10;16;47;46;21;98;23
75;75;92;31;50;67;88
78;55;18;45;83;28;36
23;61;19;63;59;85;50
87;85;19;52;29;25;71
64;69;50;83;55;98;82
28;33;27;84;50;53;53
98;74;39;25;65;58;75
37;43;98;39;82;12;14
24;85;47;37;82;62;92
59;40;55;40;80;35;26
34;39;69;99;81;95;85
74;54;43;97;27;24;47
59;46;59;43;45;38;39
17;67;34;40;93;55;60
13;34;37;62;33;10;46
23;29;25;70;44;36;68
41;36;56;89;63;79;53
19;90;20;76;73;89;28
70;53;57;23;71;25;54
45;68;10;16;13;51;89
53;47;20;61;25;72;76
42;86;58;68;98;100;61
38;56;31;15;93;70;43
61;96;73;35;87;65;97
63;73;68;67;69;100;49
49;26;29;44;20;70;68
18;93;12;72;63;14;73
41;58;13;63;41;70;33
31;43;33;39;91;23;95
59;79;100;71;37;66;76
48;38;28;79;84;97;71
53;46;51;21;73;88;87
90;25;57;77;24;73;60
31;27;79;30;48;84;23
76;15;25;71;64;78;81
15;68;60;91;28;16;70
38;24;79;85;32;59;52
95;26;39;69;87;10;15
94;95;58;30;53;96;62
57;31;37;76;77;46;75
71;50;46;88;70;15;69
28;22;80;35;80;99;74
39;56;99;34;46;46;100
85;87;71;95;84;83;15
18;43;83;65;63;81;94
97;80;15;13;64;20;74
83;84;49;59;80;75;38
35;33;52;70;86;61;89
18;45;32;13;37;12;56
74;16;73;28;50;30;41
75;66;85;63;31;52;37
11;85;58;67;58;63;100
85;49;46;52;74;10;18
21;37;52;53;99;74;52
64;40;33;92;77;56;95
17;92;27;89;84;49;46
98;96;42;21;99;96;24
52;11;61;51;97;12;68
37;29;58;57;68;35;48
46;63;94;62;13;76;37
66;91;46;69;34;41;26
60;54;90;63;17;94;75
48;34;43;43;65;63;87
86;45;25;90;44;12;30
79;77;52;88;14;13;50
59;68;58;83;16;83;58
51;88;68;30;11;53;21
56;31;69;39;75;99;96
80;36;31;86;31;41;56
84;14;95;69;90;69;62
49;87;74;67;14;60;83
84;65;44;21;43;67;64
95;93;77;26;44;65;29
17;84;44;22;76;95;53
74;56;85;100;49;66;33
10;66;71;64;23;62;98
10;22;62;76;58;80;19
40;62;49;71;52;79;25
76;20;67;94;89;16;73
99;35;96;11;94;92;70
41;20;57;10;19;39;90
62;96;64;51;29;27;25
80;36;35;18;36;76;38
41;87;49;18;51;81;61
77;88;96;57;87;22;66
74;94;24;64;91;100;48
29;74;52;88;13;39;26
22;58;25;62;91;52;68
67;58;66;80;56;21;26
75;17;63;51;43;70;57
76;39;93;64;87;44;10
89;45;23;51;99;72;97
79;69;49;77;57;60;44
74;96;51;49;53;70;12
68;31;20;11;93;34;31
30;77;75;56;18;47;30
47;85;84;44;98;34;98
32;54;70;80;41;89;41
52;66;41;83;31;97;80
49;94;36;36;67;54;93
43;60;23;49;85;72;87
79;11;41;49;75;57;25
18;81;30;38;73;88;65
20;99;17;40;14;73;65
60;77;60;17;64;21;21
88;58;27;43;10;77;29
87;66;80;90;52;30;38
52;44;94;49;29;81;87
48;73;79;35;99;42;81
19;63;95;20;99;91;31
75;79;50;78;29;75;59
94;75;94;82;96;40;97
78;27;66;84;84;68;99
26;22;67;12;35;79;62
46;11;12;99;47;69;53
17;100;10;41;30;60;42
17;13;64;52;43;48;98
46;46;57;31;58;76;85
79;71;37;71;49;76;22
83;48;21;89;28;38;49
42;71;61;90;85;81;75
37;22;30;41;10;26;35
41;88;91;66;13;13;54
64;49;82;33;84;91;59
37;83;58;100;30;92;38
33;41;100;46;42;69;83
43;98;35;71;88;39;95
58;85;91;98;39;43;84
17;75;84;41;10;57;27
92;11;68;19;43;63;10
61;85;72;65;61;23;89
67;53;43;31;77;19;41
24;82;67;96;28;92;46
55;97;32;86;43;69;16
41;13;88;63;18;71;94
89;39;32;78;72;82;15
98;88;27;80;56;17;14
43;57;71;27;10;94;43
43;92;39;100;11;72;20
73;33;87;99;63;100;10
60;41;69;93;17;25;90
70;100;88;55;77;13;50
78;47;10;71;37;41;70
95;99;66;88;63;40;95
89;10;68;12;93;90;88
49;48;10;51;36;43;97
73;16;12;66;73;25;98
37;66;31;77;79;21;89
96;51;46;61;81;48;80
35;44;70;97;17;79;10
92;64;46;41;73;16;50
53;16;99;23;35;63;87
80;25;77;52;95;57;30
93;90;28;10;96;72;73
65;37;62;44;66;65;93
15;17;98;46;76;43;58
21;35;66;26;31;54;54
34;16;64;27;94;72;19
81;52;86;59;83;35;43
39;56;26;68;44;51;76
12;78;25;59;90;13;89
87;35;58;79;87;59;25
51;75;54;54;47;93;50
43;91;53;21;89;72;10
27;85;59;59;56;90;83
90;86;87;29;56;81;69
17;55;65;27;81;53;12
80;90;86;24;80;40;49
51;58;61;26;68;53;20
57;89;81;75;57;71;82
64;73;51;30;42;94;16
100;75;24;78;74;85;58
36;75;22;29;93;92;97
81;53;16;17;46;34;20
51;46;16;90;64;34;55
55;17;91;16;42;32;16
47;44;65;36;44;95;91
80;13;59;42;78;47;32
29;89;23;64;37;33;38
64;83;51;96;16;63;24
66;28;44;71;50;26;83
73;69;92;12;76;83;71
52;46;33;97;46;65;56
32;30;55;31;46;45;95
88;44;78;92;17;50;24
17;84;37;12;49;80;18
25;25;72;19;87;55;93
52;57;20;77;11;35;77
23;18;28;95;44;82;30
72;28;23;42;20;37;75
84;68;26;52;51;30;22
38;100;11;87;80;96;23
46;39;71;59;45;32;21
24;29;29;30;75;30;99
58;71;45;80;17;34;83
10;70;14;71;20;63;75
41;98;36;28;14;41;88
79;54;21;43;45;86;82
49;89;11;34;92;77;99
77;74;66;89;77;78;37
18;53;48;63;28;56;24
36;79;42;97;41;14;11
56;43;57;25;56;90;89
38;96;54;43;36;95;53
81;77;99;65;61;74;38
80;69;67;30;50;95;61
43;19;41;69;57;23;75
30;98;45;89;86;17;59
16;63;42;89;51;71;35
27;22;23;34;41;33;36
65;27;41;57;30;16;83
28;62;88;55;95;44;100
52;98;75;98;37;80;49
19;32;23;50;62;75;48
15;50;18;12;48;78;69
18;10;60;80;92;48;46
76;74;18;16;92;51;48
98;100;97;13;47;78;88
48;98;31;98;64;53;45
26;95;92;79;38;44;67
39;62;43;60;30;20;92
68;25;11;84;87;38;91
34;12;61;42;31;94;11
74;100;25;40;83;67;32
32;30;36;89;85;36;13
14;35;49;89;61;100;92
69;74;61;36;44;47;94
80;16;63;21;24;94;82
36;39;18;26;97;21;63
87;48;46;16;70;78;90
79;10;65;23;59;18;37
18;56;75;69;12;23;36
94;75;16;22;45;86;53
48;31;86;95;13;50;10
91;25;64;77;49;29;59
94;39;54;16;13;43;50
74;64;24;95;36;17;95
47;11;30;50;74;68;24
33;83;31;16;50;24;77
48;35;32;54;100;50;45
22;93;53;91;23;100;29
50;39;71;30;81;75;72
75;24;47;29;25;55;66
12;57;53;34;34;61;19
94;76;47;26;75;12;95
99;12;59;70;84;88;59
30;12;71;53;51;21;67
54;36;97;23;66;58;44
12;89;76;15;100;73;46
30;58;23;18;94;10;22
87;24;96;11;10;40;77
70;13;27;41;44;57;36
92;48;62;59;48;83;80
71;19;69;12;74;52;51
43;35;96;39;21;67;11
97;74;13;50;99;66;27
26;57;75;64;28;94;78
74;31;92;21;81;33;42
47;38;99;42;13;75;45
24;54;46;97;85;10;63
17;74;51;61;95;54;29
31;92;98;92;98;21;26
52;12;94;43;67;16;82
31;100;92;61;98;99;88
49;26;66;38;97;68;75
15;61;59;11;46;70;33
29;54;29;62;12;37;92
95;86;54;42;54;78;65
53;90;93;39;63;26;72
73;95;40;62;10;53;10
48;67;93;98;44;86;93
73;45;37;67;77;66;27
78;40;58;46;56;38;73
20;29;47;95;21;84;39
51;74;84;37;22;57;62
85;82;25;25;18;85;22
25;64;14;36;87;20;18
17;98;57;88;65;36;45
29;61;31;61;79;96;12
46;20;14;29;80;85;91
95;29;38;48;28;41;13
73;85;88;59;48;77;75
88;79;87;82;17;67;76
56;12;38;99;99;23;41
47;35;68;93;14;36;79
12;65;30;22;53;78;46
62;74;14;13;97;56;77
55;62;35;93;98;67;52
65;90;40;73;58;54;32
16;16;79;93;95;58;23
93;22;59;88;87;53;20
60;84;48;32;92;24;37
98;100;84;48;99;94;64
93;62;63;48;44;59;56
25;98;39;15;37;65;61
13;46;83;23;83;85;82
68;69;36;24;46;26;79
80;59;25;100;63;100;63
98;79;17;47;66;87;58
43;22;53;85;92;39;27
15;89;18;49;40;95;82
41;60;62;93;31;38;94
33;57;71;40;51;35;47
18;68;57;41;41;83;56
26;79;10;11;55;70;33
84;66;12;60;44;17;37
20;71;23;68;92;85;31
77;84;65;64;64;59;52
35;98;94;70;92;18;28
52;56;27;45;14;69;70
90;34;75;60;32;21;12
71;52;19;84;23;91;94
71;61;96;74;38;32;72
49;43;14;24;90;62;49
30;79;82;38;70;75;49
59;15;36;78;79;68;64
94;74;47;33;95;38;100
66;17;52;18;49;83;46
51;68;44;22;41;65;15
14;41;55;64;60;53;82
85;55;29;80;92;97;38
60;58;55;61;35;93;17
29;78;92;45;26;92;51
46;70;45;70;90;53;79
18;45;64;63;96;93;95
45;26;41;27;74;42;74
78;27;83;75;100;81;27
40;49;77;67;15;54;97
34;95;10;73;84;42;23
72;26;82;64;70;69;65
53;31;42;100;83;48;63
45;33;82;92;12;37;51
62;12;87;52;43;36;58
91;95;96;52;99;46;92
80;45;85;67;65;85;86
26;79;69;70;68;24;45
12;14;68;51;10;87;14
83;90;98;24;21;26;70
13;89;76;57;26;98;45
24;77;99;71;95;56;18
14;37;23;38;34;88;15
67;60;62;30;92;100;98
97;37;40;85;91;86;89
64;88;15;54;57;68;72
91;38;99;71;11;71;86
16;98;12;21;31;30;68
75;49;53;74;61;19;98
73;18;54;40;88;74;25
75;69;71;82;64;95;27
13;34;10;100;87;64;34
30;16;23;34;89;100;25
65;10;94;23;94;84;76
29;38;20;61;10;21;37
32;79;70;56;85;47;95
46;70;13;69;38;58;48
96;86;34;86;10;99;60
85;87;13;80;15;48;41
25;51;54;54;66;47;64
54;45;79;34;43;37;59
80;42;37;34;18;52;54
87;88;56;33;47;96;91
43;90;58;56;56;100;79
81;16;31;34;15;50;19
63;24;41;30;94;52;42
15;33;50;63;89;30;10
77;16;44;85;88;52;24
30;19;18;75;57;62;26
83;52;36;98;96;68;94
60;69;33;21;27;83;37
90;18;12;30;18;25;26
36;84;10;77;77;17;48
85;69;25;66;57;40;33
61;63;54;69;25;86;68
10;24;28;12;59;53;94
57;21;68;37;85;43;66
98;89;84;38;62;42;51
93;23;51;35;86;52;50
58;88;19;40;65;22;43
12;72;87;13;88;60;72
28;30;82;61;73;14;96
95;19;22;48;41;11;95
33;69;60;90;91;20;85
16;17;45;33;16;94;81
57;64;83;26;91;96;84
46;49;26;54;18;32;92
78;82;52;51;72;14;64
36;14;20;83;63;38;99
60;41;96;100;83;26;24
84;86;42;37;99;80;81
87;98;52;58;28;15;29
14;72;58;23;42;99;98
69;70;71;57;27;39;37
13;40;47;53;57;77;41
67;85;34;25;83;31;78
81;16;69;93;75;57;58
98;72;13;55;65;40;45
96;80;56;37;80;68;97
83;56;59;42;73;55;26
18;71;45;89;26;98;18
76;67;44;35;90;35;83
67;25;60;69;22;15;87
82;28;100;20;81;76;90
73;54;93;77;45;60;94
11;99;81;30;19;52;16
93;66;36;48;85;51;14
52;49;12;88;48;23;90
25;95;62;37;53;98;46
74;79;32;35;96;45;58
57;78;23;29;81;75;21
24;21;40;35;74;81;74
33;13;74;36;91;96;92
44;84;95;98;33;56;11
35;98;18;48;52;28;78
61;39;61;49;29;36;42
98;85;85;51;36;33;78
62;50;99;46;31;75;76
40;85;58;41;97;100;24
93;55;40;19;20;40;75
73;36;11;11;88;100;52
93;68;49;25;42;91;22
100;39;42;18;64;32;83
89;89;16;11;92;97;76
94;13;48;34;35;58;27
95;97;48;41;98;21;99
45;57;48;20;53;67;13
60;94;43;11;57;28;79
64;54;74;52;36;95;60
84;39;32;14;54;63;81
28;44;67;19;22;12;65
98;12;39;58;57;58;11
47;66;19;84;81;61;74
58;93;60;97;57;96;54
23;54;65;88;28;62;62
73;49;26;24;88;23;39
43;62;96;88;74;76;82
34;60;39;14;19;59;73
63;32;36;64;100;59;71
81;34;10;61;51;48;42
58;71;98;100;17;56;26
97;62;25;44;84;43;44
39;70;68;17;39;20;51
66;39;68;11;49;96;91
33;76;50;85;88;86;89
74;95;46;36;73;82;60
16;10;71;74;71;49;16
31;34;66;76;95;91;61
63;100;41;42;83;97;42
77;39;12;97;10;48;62
63;29;77;97;99;51;89
11;60;96;53;13;84;28
28;41;100;16;33;98;48
79;98;76;98;42;15;65
57;71;24;52;61;59;97
19;12;10;16;50;75;44
31;24;50;55;53;17;87
60;58;92;82;39;88;23
15;97;47;27;35;88;78
83;86;64;41;63;84;59
52;50;47;49;73;13;61
28;92;55;74;29;89;61
97;87;48;72;80;21;76
43;21;17;23;89;17;11
76;53;68;96;82;82;49
38;43;82;53;55;13;88
31;43;71;57;98;74;47
32;77;80;25;10;50;43
44;30;80;75;48;30;46
64;97;42;18;85;12;83
33;71;19;96;67;10;85
42;91;55;91;19;26;19
82;19;20;59;75;52;52
34;59;40;20;19;66;73
63;66;28;96;32;100;23
42;58;78;20;15;62;26
81;76;21;36;23;56;36
90;47;94;52;51;40;11
91;39;91;66;21;51;34
56;76;44;80;15;18;83
12;22;98;93;98;25;95
18;17;49;62;69;67;56
91;100;39;10;20;28;71
65;31;42;74;15;82;70
64;23;30;94;64;84;39
67;65;52;39;15;98;69
64;79;82;41;34;65;38
54;57;57;76;69;21;72
36;23;76;96;31;13;42
53;14;15;85;61;69;82
50;63;81;23;94;74;33
92;46;91;80;73;67;24
26;37;17;80;28;34;93
51;47;98;73;44;89;61
64;38;48;59;86;40;20
99;30;70;27;43;75;99
13;56;27;15;64;18;67
11;78;55;96;99;88;97
84;79;38;10;96;24;62
12;87;24;72;17;70;22
72;53;99;14;69;33;80
21;51;53;100;26;26;97
54;56;25;65;42;82;61
48;35;32;67;78;40;12
33;86;31;100;13;92;81
57;81;27;87;11;48;33
96;25;81;18;13;55;11
62;56;31;64;64;12;21
98;92;10;44;79;68;84
44;66;68;98;65;10;11
86;94;28;42;67;70;11
32;69;41;24;91;21;43
69;52;92;46;87;25;14
55;16;38;13;94;66;64
39;55;32;62;46;50;64
30;36;85;86;17;72;26
16;50;35;18;55;19;96
71;47;100;92;57;56;79
52;86;50;17;93;43;69
29;25;18;16;80;57;23
75;12;74;87;100;28;97
17;93;85;10;60;64;74
21;84;60;42;40;27;60
44;52;30;81;97;32;15
51;53;59;65;32;87;64
36;75;72;44;49;76;54
26;74;79;79;76;51;77
91;31;86;87;81;90;88
18;80;72;67;61;16;67
87;82;68;50;50;29;86
51;23;70;100;99;16;89
16;50;80;16;52;22;78
96;79;85;57;52;54;22
28;64;25;18;85;81;76
36;58;51;34;21;77;11
97;46;27;41;53;50;90
96;38;15;51;62;32;25
11;93;30;39;22;14;66
46;41;60;42;65;99;68
22;31;80;65;32;94;90
64;52;13;58;43;28;55
64;57;13;29;68;16;50
12;96;62;73;97;62;16
73;12;15;66;14;77;78
94;91;88;66;61;32;78
24;98;92;87;50;67;64
74;16;96;11;21;59;77
50;25;50;55;73;27;11
48;83;77;33;29;80;15
84;91;70;20;26;74;36
40;33;67;51;46;11;63
51;39;72;31;13;80;92
88;39;55;78;61;28;64
23;82;78;40;15;76;55
90;25;58;100;55;41;68
25;12;53;63;13;73;44
98;93;67;54;57;18;73
48;10;19;17;53;65;40
28;98;49;54;79;37;88
87;13;74;87;16;92;84
49;70;60;55;67;22;97
13;72;75;89;51;63;55
87;81;51;51;54;50;93
46;29;68;65;86;30;42
38;95;47;51;78;66;96
33;17;41;78;64;75;17
77;61;82;86;82;37;84
99;92;41;63;82;65;86
63;64;98;56;41;100;29
28;37;21;31;13;35;11
29;66;14;48;52;82;94
92;34;74;90;32;30;58
68;20;51;66;89;67;41
43;23;81;95;58;83;28
20;16;87;47;16;17;28
97;15;66;20;40;36;31
72;56;76;56;44;41;45
92;91;67;39;43;83;25
55;17;17;62;88;50;67
46;35;76;32;76;65;17
79;48;60;37;18;51;26
65;67;27;43;51;46;12
72;94;15;95;17;92;15
56;11;42;62;13;95;52
90;11;74;91;73;15;88
42;73;62;78;39;97;10
53;75;41;16;25;65;31
73;84;42;59;31;60;74
48;21;84;39;18;55;18
17;98;54;97;14;96;44
39;30;48;68;63;51;45
53;71;12;40;39;46;13
79;38;86;61;26;78;37
60;91;29;14;78;76;33
60;71;37;11;66;98;53
57;60;97;40;62;32;71
54;37;24;95;43;46;36
72;21;43;49;33;54;73
95;32;48;45;71;94;59
20;45;67;93;28;59;79
50;19;33;58;41;40;71
49;58;21;83;56;52;10
20;82;68;65;19;42;24
14;61;64;16;60;13;91
63;14;99;30;55;13;38
29;34;73;39;100;80;66
98;73;92;50;80;82;25
100;49;76;73;83;94;90
28;65;57;32;24;63;52
57;83;14;41;26;86;36
81;95;51;90;93;80;19
93;45;37;61;63;92;72
22;12;15;83;93;33;84
27;54;37;58;52;71;30
59;83;65;96;56;30;62
35;53;59;19;54;58;25
38;67;80;86;99;19;66
50;75;99;64;51;21;76
36;81;52;10;11;15;47
51;46;14;34;35;15;49
98;64;94;22;23;53;84
59;20;55;60;56;99;13
79;53;22;44;92;50;17
44;58;56;33;52;48;44
67;88;34;94;83;91;87
90;44;22;65;79;44;82
70;83;87;50;53;15;66
77;92;94;92;28;34;82
45;91;35;29;60;19;89
68;47;34;29;26;73;10
33;24;55;84;53;79;13
78;79;43;36;11;59;35
11;68;34;61;21;69;88
28;30;15;57;87;37;51
94;88;89;73;64;64;65
64;27;19;22;85;14;73
84;55;86;18;98;97;62
70;12;47;33;93;41;83
39;85;33;57;98;67;94
81;92;56;57;89;40;18
96;42;77;40;13;67;42
71;93;54;57;29;50;34
86;42;18;50;24;82;24
45;100;63;69;83;31;100
44;49;97;44;44;64;49
73;58;42;19;42;91;30
95;81;15;58;32;57;78
32;40;14;73;24;94;19
56;12;35;74;62;75;12
59;73;55;73;57;20;65
19;45;70;41;75;96;55
61;40;55;12;83;99;90
62;12;38;26;31;24;68
11;97;84;22;72;88;73
30;85;43;46;52;74;63
84;33;67;44;63;20;78
30;16;35;50;26;49;90
72;52;53;20;98;79;92
62;39;74;94;83;66;41
25;78;48;46;28;47;30
28;47;59;62;23;62;24
17;17;62;29;67;32;41
100;18;91;74;21;64;87
52;26;52;14;78;42;13
36;45;48;27;31;50;17
42;55;59;65;14;31;10
13;96;41;57;65;88;77
67;90;26;34;76;66;33
27;88;82;24;23;75;20
62;76;60;41;82;47;66
42;26;36;83;56;71;66
55;88;89;70;51;60;54
16;24;32;98;11;73;12
50;54;12;64;39;42;90
81;27;23;90;48;93;97
81;83;17;100;89;72;80
48;65;65;22;51;70;25
62;18;68;80;49;55;87
61;81;58;89;32;90;89
62;18;46;22;44;82;92
24;26;13;81;13;80;13
85;54;79;83;45;90;80
64;77;79;78;18;56;67
68;94;69;77;33;61;32
28;27;54;20;86;36;94
42;77;63;49;100;50;51
23;29;25;44;100;15;11
81;91;35;59;80;18;44
90;50;21;73;36;46;13
29;37;57;40;12;63;19
71;56;20;30;12;46;54
62;56;66;10;95;48;59
100;39;67;85;14;76;88
67;92;95;24;63;18;29
57;59;84;54;22;77;16
91;36;51;33;25;98;41
40;14;38;58;71;27;54
29;76;22;29;65;45;52
81;63;66;71;11;37;46
24;92;76;40;68;12;34
77;67;56;73;39;82;81
28;85;15;80;68;11;46
49;11;62;12;55;75;13
76;16;17;33;32;64;87
69;11;37;67;100;71;67
100;46;88;16;98;37;42
85;50;97;66;47;56;50
23;46;45;62;75;47;29
91;98;14;14;95;85;49
92;52;40;70;37;80;42
97;26;85;63;23;31;16
38;17;88;23;58;53;37
25;75;19;44;68;39;27
26;72;99;22;41;15;54
88;84;48;30;89;97;99
79;65;78;29;45;39;17
52;20;60;25;30;67;93
61;39;66;46;38;69;33
96;72;12;63;26;91;100
75;90;41;10;79;35;32
20;58;92;31;34;58;21
97;36;69;68;18;32;45
90;25;22;25;98;27;48
20;84;17;83;13;65;58
33;97;58;33;39;82;28
59;76;79;75;37;33;13
76;72;17;15;10;43;54
32;29;19;95;76;22;52
62;98;36;18;35;48;95
59;33;27;11;79;56;10
11;47;76;57;41;56;65
76;19;86;92;84;91;89
74;55;21;71;98;33;14
19;60;69;89;46;26;57
31;35;19;38;68;90;86
78;32;94;98;30;46;76
47;86;63;79;92;90;11
64;87;48;17;12;32;50
39;96;97;22;15;23;71
41;91;26;37;37;94;84
76;73;20;84;76;25;42
66;56;94;83;55;15;67
81;27;90;79;46;66;40
